"x","y","Z_cell"
0.94914,0.60082,"blood"
0.95603,0.60309,"blood"
0.95738,0.60259,"blood"
0.9578,0.60323,"blood"
0.94989,0.60277,"stroma"
0.9484,0.60141,"blood"
0.9517,0.59918,"blood"
0.95245,0.59614,"blood"
0.95361,0.59814,"blood"
0.95324,0.59655,"stroma"
0.9584,0.60191,"stroma"
0.9558,0.59941,"stroma"
0.94928,0.60204,"lymphocyte"
0.9531,0.60318,"blood"
0.9551,0.60127,"blood"
0.95733,0.60086,"lymphocyte"
0.95771,0.59655,"stroma"
0.95119,0.60136,"stroma"
0.95352,0.59582,"blood"
0.95575,0.5975,"stroma"
0.95436,0.60268,"necrosis"
0.95096,0.59995,"blood"
0.95566,0.60164,"stroma"
0.95431,0.59814,"stroma"
0.95342,0.59918,"stroma"
0.95212,0.60132,"stroma"
0.95654,0.605,"blood"
0.95245,0.60927,"stroma"
0.95436,0.60863,"stroma"
0.95212,0.6045,"stroma"
0.9584,0.60486,"blood"
0.95096,0.61227,"stroma"
0.95398,0.60577,"blood"
0.9558,0.60477,"stroma"
0.94891,0.60841,"stroma"
0.95459,0.614,"tumor"
0.95035,0.61086,"stroma"
0.95463,0.61109,"ductal epithelium"
0.95082,0.60473,"stroma"
0.95291,0.60804,"stroma"
0.9564,0.60995,"tumor"
0.95063,0.60791,"lymphocyte"
0.95873,0.60804,"tumor"
0.95073,0.60627,"stroma"
0.95612,0.61172,"ductal epithelium"
0.95007,0.6075,"stroma"
0.95873,0.60982,"stroma"
0.94947,0.60564,"tumor"
0.94863,0.61268,"stroma"
0.95701,0.60586,"lymphocyte"
0.94896,0.60686,"stroma"
0.95277,0.61009,"blood"
0.949,0.605,"tumor"
0.9558,0.60795,"stroma"
0.95831,0.61336,"blood"
0.95677,0.60845,"stroma"
0.95449,0.60668,"stroma"
0.95119,0.60891,"stroma"
0.94891,0.61441,"stroma"
0.95156,0.61309,"blood"
0.95352,0.61045,"stroma"
0.95468,0.60945,"stroma"
0.95333,0.60659,"stroma"
0.95724,0.61277,"stroma"
0.94938,0.60954,"stroma"
0.9584,0.61254,"tumor"
0.95668,0.60754,"tumor"
0.95194,0.62295,"tumor"
0.95584,0.62349,"ductal epithelium"
0.95356,0.61913,"ductal epithelium"
0.95087,0.61609,"stroma"
0.95584,0.62481,"ductal epithelium"
0.95459,0.62299,"ductal epithelium"
0.9544,0.62127,"ductal epithelium"
0.95198,0.61845,"ductal epithelium"
0.95771,0.62095,"stroma"
0.95789,0.6175,"ductal epithelium"
0.94928,0.61709,"stroma"
0.94993,0.61536,"necrosis"
0.95775,0.61622,"tumor"
0.9504,0.6184,"stroma"
0.95664,0.618,"ductal epithelium"
0.95082,0.62477,"ductal epithelium"
0.95114,0.62136,"stroma"
0.95561,0.61845,"ductal epithelium"
0.95836,0.6239,"stroma"
0.95449,0.62013,"ductal epithelium"
0.94998,0.62113,"stroma"
0.9565,0.61472,"tumor"
0.95701,0.62372,"tumor"
0.95208,0.61645,"tumor"
0.95328,0.62118,"ductal epithelium"
0.95487,0.61713,"tumor"
0.95389,0.61522,"stroma"
0.95361,0.62413,"stroma"
0.95263,0.62513,"tumor"
0.94952,0.6329,"stroma"
0.95449,0.62718,"tumor"
0.95752,0.63399,"ductal epithelium"
0.95798,0.63336,"ductal epithelium"
0.94863,0.63072,"stroma"
0.95752,0.62545,"stroma"
0.95366,0.63322,"ductal epithelium"
0.94873,0.6254,"ductal epithelium"
0.95119,0.62581,"ductal epithelium"
0.95184,0.6329,"tumor"
0.95636,0.63381,"ductal epithelium"
0.94947,0.62622,"ductal epithelium"
0.95254,0.62845,"tumor"
0.94947,0.62827,"tumor"
0.94891,0.62945,"stroma"
0.94896,0.63458,"ductal epithelium"
0.95552,0.63122,"tumor"
0.95073,0.62681,"ductal epithelium"
0.9558,0.62654,"stroma"
0.9524,0.63158,"tumor"
0.95687,0.63013,"tumor"
0.95845,0.62995,"tumor"
0.9504,0.63017,"tumor"
0.95645,0.62881,"stroma"
0.95352,0.63486,"ductal epithelium"
0.94984,0.62763,"stroma"
0.95631,0.63227,"stroma"
0.95152,0.63495,"stroma"
0.95761,0.64276,"stroma"
0.95454,0.64281,"stroma"
0.94877,0.63672,"tumor"
0.95226,0.6384,"ductal epithelium"
0.95868,0.64517,"stroma"
0.95864,0.63908,"tumor"
0.95617,0.64522,"stroma"
0.95668,0.64267,"stroma"
0.95087,0.63695,"ductal epithelium"
0.95101,0.63876,"ductal epithelium"
0.95594,0.63849,"tumor"
0.95347,0.64458,"stroma"
0.95724,0.63576,"tumor"
0.95384,0.63726,"stroma"
0.95454,0.63636,"tumor"
0.95361,0.63958,"stroma"
0.95254,0.64263,"stroma"
0.95161,0.64145,"tumor"
0.94961,0.64226,"tumor"
0.95128,0.63522,"tumor"
0.9497,0.6379,"stroma"
0.95133,0.64531,"stroma"
0.95552,0.6454,"stroma"
0.95729,0.63981,"stroma"
0.95668,0.64431,"stroma"
0.95021,0.63608,"tumor"
0.95794,0.63731,"tumor"
0.94942,0.64422,"stroma"
0.95752,0.64085,"stroma"
0.95417,0.65099,"blood"
0.95487,0.64994,"blood"
0.95608,0.65049,"stroma"
0.94905,0.65562,"stroma"
0.95342,0.64626,"stroma"
0.95175,0.65194,"stroma"
0.9504,0.64994,"stroma"
0.95794,0.64922,"blood"
0.95543,0.64831,"stroma"
0.95673,0.64935,"stroma"
0.95389,0.65344,"stroma"
0.95482,0.65167,"stroma"
0.94938,0.6514,"stroma"
0.95887,0.64831,"blood"
0.95259,0.65535,"stroma"
0.95473,0.6534,"stroma"
0.95301,0.6519,"stroma"
0.95696,0.6509,"stroma"
0.95696,0.64708,"stroma"
0.95119,0.65399,"stroma"
0.94928,0.64622,"tumor"
0.95091,0.64826,"stroma"
0.95808,0.64985,"blood"
0.95161,0.65526,"lymphocyte"
0.95189,0.64753,"stroma"
0.9504,0.65521,"lymphocyte"
0.94928,0.65349,"stroma"
0.95784,0.65103,"stroma"
0.95063,0.64626,"stroma"
0.9484,0.65249,"stroma"
0.95189,0.65335,"stroma"
0.95389,0.65181,"lymphocyte"
0.9557,0.65358,"stroma"
0.9544,0.65531,"stroma"
0.95384,0.6499,"stroma"
0.95501,0.64744,"stroma"
0.95733,0.6529,"stroma"
0.949,0.65435,"stroma"
0.95845,0.65535,"stroma"
0.95417,0.6479,"stroma"
0.9571,0.64676,"stroma"
0.95738,0.64817,"stroma"
0.95156,0.66389,"stroma"
0.95114,0.65967,"stroma"
0.95584,0.66317,"lymphocyte"
0.95449,0.66339,"blood"
0.9531,0.65903,"blood"
0.95259,0.65799,"blood"
0.94849,0.66517,"stroma"
0.9557,0.66417,"lymphocyte"
0.95208,0.65603,"blood"
0.95133,0.65653,"blood"
0.95533,0.66585,"stroma"
0.95212,0.66135,"lymphocyte"
0.94998,0.65708,"stroma"
0.95147,0.65744,"lymphocyte"
0.95161,0.65903,"stroma"
0.94845,0.6638,"stroma"
0.95263,0.66462,"stroma"
0.95636,0.6604,"stroma"
0.95063,0.66271,"stroma"
0.95519,0.66349,"blood"
0.9537,0.65758,"blood"
0.95068,0.65649,"blood"
0.95538,0.65626,"lymphocyte"
0.95715,0.66539,"stroma"
0.95524,0.65935,"lymphocyte"
0.95677,0.65703,"stroma"
0.95733,0.66289,"stroma"
0.95259,0.66239,"stroma"
0.95389,0.66199,"stroma"
0.95561,0.65853,"stroma"
0.95301,0.66358,"stroma"
0.95552,0.66239,"lymphocyte"
0.95291,0.65976,"lymphocyte"
0.94914,0.66085,"stroma"
0.94993,0.65985,"stroma"
0.95426,0.65758,"lymphocyte"
0.95668,0.66258,"stroma"
0.94928,0.6638,"stroma"
0.95389,0.65876,"stroma"
0.95487,0.66294,"blood"
0.95212,0.6574,"stroma"
0.95552,0.66067,"stroma"
0.9585,0.65671,"stroma"
0.95449,0.66467,"stroma"
0.94854,0.65871,"stroma"
0.95073,0.65821,"stroma"
0.95887,0.66562,"stroma"
0.95017,0.6653,"stroma"
0.95021,0.66735,"stroma"
0.94998,0.67321,"stroma"
0.95705,0.66953,"stroma"
0.95561,0.66898,"stroma"
0.95268,0.66853,"stroma"
0.95342,0.66939,"stroma"
0.95422,0.67289,"stroma"
0.95445,0.67503,"lymphocyte"
0.95561,0.67476,"stroma"
0.9551,0.67616,"stroma"
0.94896,0.67521,"lymphocyte"
0.95324,0.67235,"stroma"
0.95394,0.67476,"blood"
0.94952,0.6693,"stroma"
0.95249,0.67457,"stroma"
0.95859,0.66758,"stroma"
0.95426,0.66608,"stroma"
0.9518,0.67162,"lymphocyte"
0.95417,0.67071,"lymphocyte"
0.95007,0.67117,"stroma"
0.95268,0.67607,"stroma"
0.94966,0.67453,"lymphocyte"
0.95538,0.66685,"stroma"
0.95733,0.67285,"stroma"
0.95817,0.67253,"stroma"
0.94938,0.67248,"stroma"
0.95384,0.67598,"stroma"
0.94886,0.6708,"stroma"
0.95487,0.66967,"stroma"
0.94886,0.67276,"stroma"
0.94845,0.67235,"stroma"
0.94933,0.66889,"stroma"
0.95235,0.66989,"stroma"
0.95845,0.67535,"stroma"
0.95259,0.66658,"stroma"
0.95059,0.67544,"stroma"
0.95012,0.67512,"stroma"
0.94859,0.66667,"stroma"
0.95701,0.67117,"stroma"
0.95826,0.67039,"stroma"
0.95654,0.68003,"blood"
0.95687,0.68075,"stroma"
0.95524,0.67771,"blood"
0.9564,0.67889,"stroma"
0.95408,0.67871,"stroma"
0.95468,0.68275,"stroma"
0.95687,0.68475,"stroma"
0.95519,0.6808,"stroma"
0.95138,0.67898,"stroma"
0.95561,0.6853,"stroma"
0.95301,0.68566,"ductal epithelium"
0.95584,0.68412,"lymphocyte"
0.95054,0.67648,"stroma"
0.9585,0.67639,"stroma"
0.95231,0.67939,"stroma"
0.95645,0.67785,"stroma"
0.95384,0.6838,"stroma"
0.95608,0.68257,"stroma"
0.95277,0.67626,"stroma"
0.94882,0.67889,"stroma"
0.94933,0.68166,"ductal epithelium"
0.95068,0.68144,"ductal epithelium"
0.95552,0.67962,"stroma"
0.95166,0.68275,"ductal epithelium"
0.9585,0.67816,"stroma"
0.95603,0.68639,"blood"
0.95259,0.68371,"stroma"
0.95026,0.68575,"tumor"
0.95319,0.68125,"lymphocyte"
0.9531,0.68244,"stroma"
0.94891,0.67998,"ductal epithelium"
0.95878,0.67921,"stroma"
0.95152,0.68475,"ductal epithelium"
0.95068,0.6833,"ductal epithelium"
0.95217,0.6778,"stroma"
0.9524,0.68053,"lymphocyte"
0.95463,0.68253,"stroma"
0.95468,0.68625,"stroma"
0.95556,0.68516,"stroma"
0.9497,0.6803,"stroma"
0.95147,0.68103,"ductal epithelium"
0.95519,0.68066,"stroma"
0.95166,0.67671,"stroma"
0.95826,0.68116,"stroma"
0.95021,0.67889,"stroma"
0.95333,0.67871,"stroma"
0.95836,0.68275,"stroma"
0.94947,0.6838,"tumor"
0.95803,0.6803,"stroma"
0.95561,0.68866,"stroma"
0.95608,0.69484,"blood"
0.94859,0.69471,"tumor"
0.94891,0.69039,"tumor"
0.95561,0.69425,"stroma"
0.94882,0.69216,"necrosis"
0.95366,0.69325,"ductal epithelium"
0.95259,0.69498,"ductal epithelium"
0.95696,0.69325,"blood"
0.9524,0.68875,"necrosis"
0.95757,0.68716,"stroma"
0.95096,0.68989,"tumor"
0.95142,0.69489,"tumor"
0.95045,0.68812,"tumor"
0.95566,0.69171,"stroma"
0.95156,0.68734,"tumor"
0.95664,0.69034,"blood"
0.95682,0.69443,"stroma"
0.95277,0.69157,"tumor"
0.94886,0.6963,"tumor"
0.95384,0.69043,"necrosis"
0.95142,0.69343,"ductal epithelium"
0.95389,0.69557,"ductal epithelium"
0.94993,0.69312,"tumor"
0.95017,0.6943,"tumor"
0.95394,0.68848,"tumor"
0.95366,0.68703,"ductal epithelium"
0.95538,0.69293,"stroma"
0.94919,0.6888,"tumor"
0.95668,0.69184,"stroma"
0.95012,0.69207,"tumor"
0.95603,0.69552,"blood"
0.94896,0.69307,"necrosis"
0.95515,0.68734,"stroma"
0.95715,0.68843,"stroma"
0.95789,0.69548,"stroma"
0.95282,0.69312,"ductal epithelium"
0.95682,0.68875,"tumor"
0.95673,0.69239,"lymphocyte"
0.95422,0.68843,"stroma"
0.95403,0.6903,"tumor"
0.95668,0.70525,"stroma"
0.95584,0.70157,"stroma"
0.95631,0.69807,"blood"
0.95747,0.70584,"stroma"
0.95761,0.6992,"stroma"
0.94845,0.70143,"tumor"
0.95473,0.69907,"stroma"
0.95547,0.70375,"stroma"
0.95431,0.7037,"stroma"
0.95477,0.70484,"blood"
0.95003,0.69902,"tumor"
0.95691,0.69698,"stroma"
0.95449,0.70052,"stroma"
0.95436,0.7012,"stroma"
0.95119,0.69725,"tumor"
0.95291,0.70139,"ductal epithelium"
0.95087,0.70529,"stroma"
0.95654,0.70357,"lymphocyte"
0.9504,0.70152,"tumor"
0.95156,0.70302,"stroma"
0.95333,0.70702,"stroma"
0.94873,0.70552,"stroma"
0.95231,0.7052,"stroma"
0.95538,0.69721,"stroma"
0.9524,0.6988,"ductal epithelium"
0.949,0.70679,"stroma"
0.95063,0.70261,"necrosis"
0.95636,0.69861,"blood"
0.95254,0.70643,"stroma"
0.94886,0.6988,"tumor"
0.95603,0.69702,"blood"
0.95459,0.70638,"stroma"
0.94914,0.70475,"stroma"
0.95477,0.70561,"blood"
0.95328,0.69961,"tumor"
0.95524,0.70507,"stroma"
0.95775,0.70439,"stroma"
0.95482,0.69893,"stroma"
0.95882,0.70202,"stroma"
0.9531,0.69684,"tumor"
0.95771,0.70216,"stroma"
0.94854,0.71361,"stroma"
0.95524,0.70961,"stroma"
0.95449,0.71534,"stroma"
0.95152,0.71247,"stroma"
0.95561,0.71661,"stroma"
0.95184,0.70748,"stroma"
0.95366,0.7137,"stroma"
0.9484,0.71225,"stroma"
0.95315,0.70748,"stroma"
0.95249,0.70993,"stroma"
0.95771,0.7172,"stroma"
0.95798,0.70998,"stroma"
0.95873,0.70811,"stroma"
0.94975,0.71216,"stroma"
0.95147,0.71666,"stroma"
0.95319,0.70988,"stroma"
0.95319,0.71225,"lymphocyte"
0.95664,0.71066,"stroma"
0.95352,0.71625,"stroma"
0.95561,0.7072,"stroma"
0.95836,0.71584,"stroma"
0.94905,0.71016,"tumor"
0.95026,0.71025,"ductal epithelium"
0.95212,0.71111,"stroma"
0.95724,0.70757,"stroma"
0.94989,0.7082,"stroma"
0.95645,0.7147,"stroma"
0.95091,0.7087,"stroma"
0.95733,0.71316,"stroma"
0.9584,0.71093,"stroma"
0.95068,0.70752,"stroma"
0.95449,0.71138,"stroma"
0.94905,0.71602,"stroma"
0.95682,0.7257,"stroma"
0.9564,0.71947,"stroma"
0.95301,0.72215,"stroma"
0.95761,0.71766,"stroma"
0.95217,0.72647,"stroma"
0.95868,0.72552,"stroma"
0.9544,0.72643,"lymphocyte"
0.95417,0.72556,"stroma"
0.95463,0.72315,"stroma"
0.95524,0.7182,"stroma"
0.95603,0.72161,"stroma"
0.95505,0.72088,"stroma"
0.9518,0.71797,"stroma"
0.94938,0.7182,"tumor"
0.95422,0.71793,"stroma"
0.95808,0.7242,"stroma"
0.9491,0.72452,"stroma"
0.95808,0.72256,"stroma"
0.95263,0.72752,"stroma"
0.9584,0.72679,"stroma"
0.95194,0.72211,"stroma"
0.95059,0.72743,"stroma"
0.95068,0.72111,"stroma"
0.95487,0.72888,"lymphocyte"
0.95417,0.72788,"stroma"
0.95366,0.73279,"stroma"
0.95319,0.73429,"stroma"
0.95142,0.73224,"lymphocyte"
0.95217,0.73438,"stroma"
0.95868,0.7297,"stroma"
0.9565,0.73097,"lymphocyte"
0.95682,0.72761,"stroma"
0.95449,0.73692,"stroma"
0.95738,0.73088,"lymphocyte"
0.95705,0.72874,"stroma"
0.95659,0.73106,"stroma"
0.95212,0.73061,"stroma"
0.95594,0.73601,"lymphocyte"
0.95659,0.73515,"stroma"
0.95887,0.73456,"stroma"
0.9491,0.72793,"stroma"
0.9584,0.73129,"stroma"
0.9511,0.73465,"stroma"
0.95752,0.73238,"stroma"
0.95812,0.72797,"stroma"
0.95524,0.73047,"stroma"
0.9557,0.73738,"stroma"
0.9511,0.73297,"stroma"
0.95338,0.73701,"stroma"
0.95226,0.73697,"stroma"
0.94938,0.73697,"stroma"
0.95515,0.72797,"lymphocyte"
0.94942,0.72956,"stroma"
0.95035,0.72815,"stroma"
0.95812,0.73392,"stroma"
0.95031,0.73047,"stroma"
0.95249,0.74374,"stroma"
0.95473,0.74697,"lymphocyte"
0.94928,0.74733,"stroma"
0.95705,0.74565,"lymphocyte"
0.94914,0.7441,"stroma"
0.95715,0.7382,"stroma"
0.94919,0.74138,"stroma"
0.94984,0.7456,"lymphocyte"
0.95026,0.74465,"lymphocyte"
0.94989,0.74219,"stroma"
0.95417,0.74115,"stroma"
0.95175,0.74583,"stroma"
0.9564,0.73947,"stroma"
0.95352,0.74065,"stroma"
0.95482,0.74219,"stroma"
0.95533,0.74615,"lymphocyte"
0.94989,0.74279,"stroma"
0.94849,0.74606,"stroma"
0.95738,0.74801,"stroma"
0.95719,0.74747,"stroma"
0.9584,0.7436,"stroma"
0.95431,0.73901,"stroma"
0.95119,0.74756,"stroma"
0.95021,0.74447,"stroma"
0.95319,0.74247,"stroma"
0.95487,0.74306,"stroma"
0.95235,0.73956,"stroma"
0.95026,0.74051,"stroma"
0.95273,0.7461,"stroma"
0.95333,0.75446,"stroma"
0.94886,0.75101,"stroma"
0.95543,0.75419,"stroma"
0.95175,0.75815,"lymphocyte"
0.95403,0.75342,"blood"
0.95128,0.75478,"lymphocyte"
0.95063,0.75397,"stroma"
0.95454,0.7506,"stroma"
0.95156,0.75674,"stroma"
0.95868,0.75437,"stroma"
0.95491,0.75819,"stroma"
0.95212,0.7526,"stroma"
0.95505,0.75637,"stroma"
0.95301,0.75756,"stroma"
0.95887,0.75087,"lymphocyte"
0.95347,0.75228,"stroma"
0.95487,0.74892,"stroma"
0.9544,0.75628,"stroma"
0.95743,0.75696,"stroma"
0.95789,0.74969,"stroma"
0.95515,0.75028,"stroma"
0.9484,0.75833,"lymphocyte"
0.95356,0.75065,"stroma"
0.9491,0.75247,"stroma"
0.95654,0.75715,"stroma"
0.95012,0.7516,"stroma"
0.95384,0.75642,"stroma"
0.95761,0.75833,"stroma"
0.95031,0.75042,"stroma"
0.94998,0.75624,"stroma"
0.94924,0.74901,"stroma"
0.95887,0.75824,"stroma"
0.95291,0.74888,"blood"
0.95054,0.75751,"stroma"
0.94873,0.75437,"stroma"
0.95664,0.7616,"stroma"
0.95408,0.76578,"lymphocyte"
0.9518,0.76246,"lymphocyte"
0.95403,0.76692,"lymphocyte"
0.94989,0.76469,"lymphocyte"
0.95589,0.76728,"lymphocyte"
0.95459,0.76637,"blood"
0.95589,0.75955,"stroma"
0.94905,0.76755,"lymphocyte"
0.95324,0.76274,"lymphocyte"
0.95324,0.75883,"stroma"
0.9538,0.76814,"blood"
0.95687,0.76533,"lymphocyte"
0.95459,0.76823,"lymphocyte"
0.95259,0.76478,"lymphocyte"
0.9564,0.76628,"lymphocyte"
0.95226,0.76205,"blood"
0.94845,0.76819,"lymphocyte"
0.95743,0.76374,"stroma"
0.94882,0.76192,"lymphocyte"
0.95845,0.75937,"lymphocyte"
0.95473,0.76046,"stroma"
0.95822,0.76501,"lymphocyte"
0.95128,0.76024,"stroma"
0.95547,0.76478,"stroma"
0.95096,0.76524,"lymphocyte"
0.95384,0.75865,"stroma"
0.95389,0.76364,"lymphocyte"
0.95194,0.76628,"stroma"
0.95761,0.76492,"blood"
0.94989,0.76796,"blood"
0.95133,0.76201,"blood"
0.95403,0.76764,"lymphocyte"
0.95868,0.7661,"lymphocyte"
0.95091,0.76155,"stroma"
0.95263,0.76719,"stroma"
0.9558,0.75842,"stroma"
0.9571,0.75942,"stroma"
0.95142,0.76855,"stroma"
0.94956,0.76269,"stroma"
0.95836,0.77178,"lymphocyte"
0.95184,0.77628,"stroma"
0.9504,0.77528,"lymphocyte"
0.94966,0.77673,"lymphocyte"
0.95026,0.77723,"blood"
0.95375,0.77282,"blood"
0.9585,0.77237,"lymphocyte"
0.95398,0.77051,"stroma"
0.95361,0.77205,"stroma"
0.95026,0.77392,"lymphocyte"
0.95035,0.77873,"blood"
0.94896,0.7741,"stroma"
0.95128,0.77473,"blood"
0.94961,0.77537,"blood"
0.95784,0.77123,"blood"
0.95873,0.77473,"stroma"
0.95352,0.77782,"blood"
0.95096,0.77314,"stroma"
0.95617,0.77137,"blood"
0.94919,0.76873,"lymphocyte"
0.95142,0.77837,"lymphocyte"
0.95566,0.778,"stroma"
0.94914,0.7726,"stroma"
0.9498,0.77832,"blood"
0.95296,0.76919,"stroma"
0.94938,0.77782,"blood"
0.95147,0.77414,"blood"
0.95645,0.77719,"stroma"
0.95808,0.77873,"stroma"
0.95235,0.77882,"lymphocyte"
0.95068,0.77073,"stroma"
0.95324,0.77628,"stroma"
0.95324,0.77751,"stroma"
0.95733,0.77782,"stroma"
0.95477,0.77373,"stroma"
0.94924,0.77092,"stroma"
0.95333,0.78755,"lymphocyte"
0.95771,0.78705,"blood"
0.95091,0.78882,"lymphocyte"
0.95124,0.7875,"lymphocyte"
0.95556,0.78205,"blood"
0.94914,0.78555,"stroma"
0.95287,0.78814,"blood"
0.95175,0.78091,"blood"
0.95566,0.78646,"lymphocyte"
0.95496,0.78837,"stroma"
0.95221,0.78596,"blood"
0.95622,0.78264,"necrosis"
0.95347,0.786,"lymphocyte"
0.95822,0.7801,"lymphocyte"
0.95389,0.78782,"blood"
0.94868,0.78868,"lymphocyte"
0.95431,0.78687,"lymphocyte"
0.95352,0.7825,"lymphocyte"
0.94938,0.78755,"lymphocyte"
0.95515,0.78759,"necrosis"
0.95352,0.78096,"lymphocyte"
0.95691,0.78187,"necrosis"
0.95142,0.77978,"blood"
0.95333,0.779,"stroma"
0.95589,0.78078,"lymphocyte"
0.94966,0.78187,"stroma"
0.9584,0.78246,"blood"
0.95668,0.77896,"stroma"
0.95101,0.7806,"blood"
0.95771,0.77905,"stroma"
0.95287,0.78378,"stroma"
0.95873,0.78178,"lymphocyte"
0.95366,0.78459,"stroma"
0.9524,0.78019,"stroma"
0.94845,0.78091,"lymphocyte"
0.95114,0.78364,"stroma"
0.9544,0.78555,"stroma"
0.94975,0.78387,"stroma"
0.9578,0.78346,"stroma"
0.95524,0.78073,"stroma"
0.95361,0.78841,"lymphocyte"
0.9498,0.78887,"stroma"
0.95724,0.78028,"stroma"
0.95812,0.78664,"lymphocyte"
0.9484,0.78064,"stroma"
0.95017,0.78023,"stroma"
0.95473,0.77969,"stroma"
0.9491,0.79895,"blood"
0.94849,0.79823,"lymphocyte"
0.95556,0.79227,"lymphocyte"
0.95389,0.79014,"lymphocyte"
0.95082,0.79864,"lymphocyte"
0.95459,0.79814,"necrosis"
0.94849,0.79255,"lymphocyte"
0.95087,0.78973,"blood"
0.94845,0.78978,"lymphocyte"
0.95119,0.79664,"lymphocyte"
0.95319,0.79287,"lymphocyte"
0.95771,0.79346,"stroma"
0.95612,0.79182,"blood"
0.95101,0.79391,"blood"
0.95147,0.791,"blood"
0.95031,0.79037,"blood"
0.9517,0.79486,"stroma"
0.95789,0.78932,"stroma"
0.95584,0.79309,"blood"
0.94952,0.79337,"stroma"
0.94914,0.79041,"blood"
0.95338,0.79096,"blood"
0.95375,0.79514,"stroma"
0.95426,0.79173,"stroma"
0.9558,0.79568,"necrosis"
0.95477,0.79382,"necrosis"
0.95077,0.79332,"stroma"
0.95263,0.78941,"stroma"
0.95077,0.79082,"stroma"
0.95245,0.79868,"stroma"
0.94975,0.78941,"stroma"
0.95543,0.79018,"stroma"
0.95096,0.79141,"lymphocyte"
0.95505,0.78928,"stroma"
0.95305,0.79764,"stroma"
0.95719,0.79059,"stroma"
0.95319,0.79605,"lymphocyte"
0.95021,0.79518,"stroma"
0.95682,0.79514,"stroma"
0.94933,0.79655,"stroma"
0.96441,0.4783,"blood"
0.96166,0.47848,"lymphocyte"
0.96022,0.47757,"lymphocyte"
0.96222,0.47966,"blood"
0.95891,0.48066,"stroma"
0.96106,0.47676,"lymphocyte"
0.96213,0.47621,"blood"
0.96334,0.48044,"stroma"
0.96171,0.47267,"stroma"
0.96413,0.47903,"stroma"
0.96068,0.4758,"blood"
0.96101,0.47516,"blood"
0.9611,0.48066,"stroma"
0.9632,0.47716,"blood"
0.96478,0.48075,"blood"
0.96213,0.48039,"stroma"
0.96152,0.47557,"blood"
0.96161,0.47439,"necrosis"
0.96273,0.47807,"stroma"
0.96017,0.48107,"blood"
0.95943,0.47371,"necrosis"
0.96078,0.48407,"lymphocyte"
0.96036,0.49021,"lymphocyte"
0.96506,0.48521,"lymphocyte"
0.9678,0.48739,"lymphocyte"
0.96738,0.48171,"blood"
0.95915,0.48357,"lymphocyte"
0.96143,0.49043,"lymphocyte"
0.96454,0.48698,"stroma"
0.96026,0.48589,"lymphocyte"
0.96045,0.48703,"stroma"
0.96217,0.48843,"lymphocyte"
0.96529,0.48298,"lymphocyte"
0.96231,0.4873,"lymphocyte"
0.95938,0.48925,"stroma"
0.96594,0.4883,"lymphocyte"
0.96213,0.48248,"lymphocyte"
0.95989,0.48407,"stroma"
0.9604,0.48512,"stroma"
0.96622,0.48203,"necrosis"
0.96427,0.48484,"lymphocyte"
0.9691,0.49052,"stroma"
0.96743,0.48662,"lymphocyte"
0.96199,0.48975,"lymphocyte"
0.96613,0.49121,"stroma"
0.96366,0.48621,"lymphocyte"
0.96803,0.48398,"lymphocyte"
0.96129,0.48575,"stroma"
0.96431,0.4818,"lymphocyte"
0.96101,0.48248,"blood"
0.96771,0.48316,"lymphocyte"
0.96682,0.4838,"blood"
0.96366,0.49034,"blood"
0.96278,0.48448,"lymphocyte"
0.9692,0.48466,"lymphocyte"
0.96734,0.48966,"stroma"
0.96608,0.48998,"stroma"
0.95929,0.4903,"blood"
0.95994,0.4888,"necrosis"
0.95971,0.48216,"blood"
0.95957,0.50039,"lymphocyte"
0.96408,0.49148,"stroma"
0.96794,0.50075,"stroma"
0.96119,0.49489,"lymphocyte"
0.9598,0.49366,"lymphocyte"
0.96482,0.50057,"lymphocyte"
0.9618,0.5012,"lymphocyte"
0.96575,0.49439,"stroma"
0.96245,0.50039,"lymphocyte"
0.9611,0.49421,"lymphocyte"
0.96231,0.49848,"lymphocyte"
0.96715,0.49539,"stroma"
0.96268,0.49202,"stroma"
0.95896,0.50011,"lymphocyte"
0.96022,0.5008,"lymphocyte"
0.95933,0.49284,"lymphocyte"
0.96208,0.49357,"stroma"
0.96026,0.50025,"stroma"
0.96734,0.49316,"lymphocyte"
0.96352,0.4973,"blood"
0.96199,0.49325,"stroma"
0.96147,0.49702,"lymphocyte"
0.96022,0.50148,"blood"
0.96873,0.49475,"blood"
0.96724,0.50011,"stroma"
0.95901,0.49416,"stroma"
0.96822,0.4968,"stroma"
0.96217,0.49548,"stroma"
0.95947,0.49143,"lymphocyte"
0.96292,0.49375,"blood"
0.96124,0.49907,"stroma"
0.9685,0.49289,"stroma"
0.96924,0.49561,"blood"
0.95891,0.4923,"stroma"
0.96059,0.49761,"blood"
0.96645,0.49657,"stroma"
0.96436,0.49466,"stroma"
0.96897,0.49843,"blood"
0.95915,0.49939,"blood"
0.95989,0.50102,"lymphocyte"
0.96073,0.49289,"stroma"
0.96124,0.49593,"stroma"
0.96059,0.50984,"lymphocyte"
0.9611,0.5062,"lymphocyte"
0.96431,0.50607,"lymphocyte"
0.96171,0.5067,"lymphocyte"
0.96203,0.50289,"lymphocyte"
0.96459,0.50557,"lymphocyte"
0.96836,0.51075,"lymphocyte"
0.96687,0.50957,"lymphocyte"
0.9624,0.50684,"lymphocyte"
0.96878,0.50757,"lymphocyte"
